survey_date,district,gvh,health_facility,sanitation_observed,sanitation_type,pit_cover_or_seal,sanitation_near_water,sanitation_distance,has_privacy,has_security,has_roof,shared_sanitation,child_faeces_disposal,child_faeces_disposal_other,usual_defecation_place,faeces_seen_in_village,faeces_around_house,handwash_near_sanitation,handwash_has_water,handwash_has_soap,handwash_in_use,mhm_materials_used,mhm_cleaned,mhm_cleaning_method,mhm_drying_method,mhm_disposal_place,has_bathroom,bathing_has_water,bathing_water_source,bathroom_has_soap,bathroom_in_use,bathroom_has_privacy,bathroom_has_security
7/2/2019,Dowa,"Dazi Village, GVH Bazale ",Dzoole Health Centre,Yes,Pit latrine (without concrete slab),Yes,Yes,Between 20 and 30 paces,No,No,Yes,Yes,In a toilet/latrine,NA,NA,No,No,Yes,Yes,Yes,Yes,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Borehole,No,Yes,No,No
7/9/2019,Dowa,"Village Kaponya
GVH Kaponya ",Dzoole Health Centre,Yes,Pit latrine (without concrete slab),Yes,Yes,More than 30 paces,Yes,Yes,No,Yes,Outside unburied ,NA,NA,Yes,No,Yes,Yes,No,Yes,Reusable cloth or rags,Yes,NA,NA,NA,Yes,Yes,Borehole,Yes,Yes,Yes,No
7/2/2019,Dowa,"Dazi Village ,GVH Bazale",Dzoole Health Centre,Yes,Pit latrine (without concrete slab),Yes,Yes,Between 10 and 20 paces,NA,Yes,Yes,Yes,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,NA,NA,Yes,Yes,Unprotected spring/surface water/dug well,No,Yes,No,Yes
7/10/2019,Dowa,"Village Mlengwe
GVH Mlengwe ",Dzoole Health Centre,Yes,Pit latrine (with slab),No,Yes,Between 10 and 20 paces,Yes,No,Yes,No,In a toilet/latrine,NA,NA,Yes,Yes,No,No,No,No,Disposable (tampons or pads),NA,NA,NA,In the toiler/latrine,Yes,Yes,Borehole,Yes,Yes,Yes,No
7/1/2019,Dowa,Mbedza,Mponela Rural Hospital,No,NA,NA,NA,NA,NA,NA,NA,NA,In a toilet/latrine,NA,Share latrine with neighbours,No,No,No,No,No,No,Leaves,NA,NA,NA,NA,Yes,Yes,Borehole,Yes,Yes,Yes,No
7/8/2019,Dowa,"Kayaza Village, GVH Kayaza ",Dzoole Health Centre,Yes,Pit latrine (without concrete slab),No,Yes,Between 10 and 20 paces,Yes,No,Yes,No,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Borehole,Yes,Yes,Yes,No
7/8/2019,Dowa,"Village Mlengwe
GVH Mlengwe ",Dzoole Health Centre,Yes,Pit latrine (with slab),No,Yes,Between 10 and 20 paces,Yes,No,Yes,Yes,In a toilet/latrine,NA,NA,Yes,Yes,No,Yes,No,Yes,Reusable cloth or rags,Yes,Water and soap,NA,NA,Yes,NA,NA,NA,NA,Yes,No
7/2/2019,Dowa,Chipaka/Makwani,Mponela Rural Hospital,Yes,Pit latrine (without concrete slab),No,Yes,More than 30 paces,Yes,No,Yes,Yes,In a toilet/latrine,NA,NA,No,No,Yes,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Borehole,Yes,Yes,Yes,No
7/2/2019,Dowa,Mussa/chimungu,Mponela Rural Hospital,Yes,Pit latrine (without concrete slab),No,Yes,Between 20 and 30 paces,Yes,Yes,Yes,Yes,In a toilet/latrine,NA,NA,No,No,No,No,No,Yes,Reusable cloth or rags,Yes,Water only,Out in the open air,NA,Yes,Yes,Borehole,No,Yes,Yes,Yes
7/14/2019,Dowa,"Village mphaninga
Gvh molande",Dzoole Health Centre,Yes,Pit latrine (without concrete slab),Yes,Yes,Between 10 and 20 paces,Yes,No,Yes,No,In a toilet/latrine,NA,NA,No,NA,Yes,No,No,No,Reusable cloth or rags,Yes,Water and soap,Out in the open air,NA,Yes,Yes,Borehole,Yes,Yes,Yes,Yes
7/14/2019,Dowa,"
Village mphaninga
GVH Molande ",Dzoole Health Centre,Yes,Pit latrine (without concrete slab),No,Yes,Between 10 and 20 paces,Yes,No,Yes,Yes,In a toilet/latrine,NA,NA,No,No,Yes,No,No,Yes,Reusable cloth or rags,Yes,Water and soap,Out in the open air,NA,Yes,Yes,Borehole,Yes,Yes,No,No
7/14/2019,Dowa,"Village mphaninga
GVH molande ",Dzoole Health Centre,Yes,Pit latrine (without concrete slab),No,Yes,Between 10 and 20 paces,Yes,Yes,Yes,No,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Out in the open air,NA,Yes,Yes,Borehole,Yes,Yes,Yes,Yes
7/11/2019,Dowa,"Village Mlengwe
GVH Mlengwe ",Dzoole Health Centre,Yes,Pit latrine (without concrete slab),Yes,Yes,More than 30 paces,Yes,No,Yes,No,Other,NA,NA,No,Yes,Yes,Yes,Yes,Yes,Leaves,NA,NA,NA,NA,Yes,Yes,Borehole,Yes,Yes,Yes,No
7/14/2019,Dowa,"Village mphaninga
GVH Molande ",Dzoole Health Centre,Yes,Pit latrine (without concrete slab),No,Yes,Between 10 and 20 paces,Yes,No,Yes,No,In a toilet/latrine,NA,NA,No,No,Yes,Yes,No,Yes,Reusable cloth or rags,Yes,Water and soap,Out in the open air,NA,Yes,Yes,Borehole,No,Yes,Yes,No
7/2/2019,Dowa,Chipaka/Makwani,Mponela Rural Hospital,Yes,Pit latrine (without concrete slab),Yes,Yes,More than 30 paces,Yes,No,Yes,No,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Out in the open air,NA,Yes,Yes,Borehole,Yes,Yes,Yes,Yes
7/2/2019,Dowa,Mussa/Chimungu,Mponela Rural Hospital,Yes,Pit latrine (without concrete slab),No,No,Less than 10 paces,Yes,Yes,Yes,No,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water only,Out in the open air,NA,Yes,Yes,Borehole,No,No,Yes,Yes
7/1/2019,Dowa,Mbedza,Mponela Rural Hospital,Yes,Pit latrine (without concrete slab),Yes,Yes,Between 10 and 20 paces,No,No,Yes,Yes,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Borehole,Yes,Yes,Yes,No
7/1/2019,Dowa,Mbedza,Mponela Rural Hospital,Yes,Pit latrine (without concrete slab),No,No,Between 10 and 20 paces,Yes,No,No,Yes,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Borehole,Yes,Yes,Yes,No
7/2/2019,Dowa,Chipaka/ Makwani,Mponela Rural Hospital,Yes,Pit latrine (without concrete slab),No,Yes,More than 30 paces,Yes,No,Yes,Yes,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Borehole,Yes,Yes,No,No
7/9/2019,Dowa,Kakusa/Kakusa,Mponela Rural Hospital,Yes,Pit latrine (without concrete slab),No,Yes,More than 30 paces,Yes,No,Yes,No,In a toilet/latrine,NA,NA,No,No,Yes,No,Yes,No,Toilet paper,NA,NA,NA,NA,Yes,Yes,Borehole,No,Yes,Yes,No
7/2/2019,Dowa,Chipaka/Makwani,Mponela Rural Hospital,Yes,Pit latrine (without concrete slab),No,Yes,More than 30 paces,No,No,Yes,No,In a toilet/latrine,NA,NA,No,No,Yes,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Borehole,Yes,Yes,No,No
7/10/2019,Dowa,Magondo/Sinthawi,Mponela Rural Hospital,Yes,Pit latrine (without concrete slab),No,Yes,More than 30 paces,Yes,No,Yes,No,In a toilet/latrine,NA,NA,No,No,Yes,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Borehole,Yes,Yes,Yes,No
7/10/2019,Dowa,Magondo/Sinthawi,Mponela Rural Hospital,Yes,Pit latrine (without concrete slab),No,No,Between 10 and 20 paces,Yes,No,Yes,No,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Borehole,Yes,Yes,Yes,No
7/9/2019,Dowa,Kakusa/Kakusa,Mponela Rural Hospital,Yes,Pit latrine (without concrete slab),No,Yes,More than 30 paces,Yes,No,Yes,No,In a toilet/latrine,NA,NA,No,No,Yes,No,No,Yes,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Borehole,No,Yes,Yes,No
7/2/2019,Dowa,Kanyangala,Mponela Rural Hospital,Yes,Pit latrine (without concrete slab),Yes,No,Between 20 and 30 paces,Yes,No,No,No,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Don't know/refuse to answer,NA,NA,NA,NA,Yes,Yes,Borehole,Yes,Yes,Yes,No
7/1/2019,Dowa,Mbedza,Mponela Rural Hospital,Yes,Pit latrine (without concrete slab),No,No,Between 10 and 20 paces,No,No,No,Yes,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Borehole,Yes,Yes,Yes,No
7/2/2019,Dowa,Mussa/Chimungu,Mponela Rural Hospital,Yes,Pit latrine (without concrete slab),Yes,No,Less than 10 paces,Yes,Yes,Yes,No,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water only,Out in the open air,NA,No,NA,NA,NA,NA,NA,NA
7/2/2019,Dowa,Chipaka/Makwani,Mponela Rural Hospital,Yes,Pit latrine (without concrete slab),No,Yes,More than 30 paces,Yes,No,Yes,Yes,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Borehole,Yes,Yes,Yes,No
7/2/2019,Dowa,Mussa/Chimungu,Mponela Rural Hospital,Yes,Pit latrine (without concrete slab),Yes,Yes,Between 20 and 30 paces,No,Yes,Yes,No,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Leaves,NA,NA,NA,NA,Yes,Yes,Borehole,Yes,Yes,Yes,Yes
7/9/2019,Dowa,Kakusa/Kakusa,Mponela Rural Hospital,Yes,Pit latrine (without concrete slab),No,Yes,More than 30 paces,No,No,Yes,No,In a toilet/latrine,NA,NA,No,No,Yes,No,No,Yes,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Borehole,No,Yes,Yes,No
7/9/2019,Dowa,Kakusa/Kakusa,Mponela Rural Hospital,Yes,Pit latrine (without concrete slab),No,Yes,More than 30 paces,Yes,Yes,Yes,No,In a toilet/latrine,NA,NA,No,No,Yes,Yes,Yes,Yes,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Borehole,Yes,Yes,Yes,Yes
7/2/2019,Dowa,Mussa/chimungu,Mponela Rural Hospital,Yes,Pit latrine (without concrete slab),Yes,Yes,More than 30 paces,Yes,Yes,Yes,Yes,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water only,Out in the open air,NA,Yes,Yes,Borehole,Yes,Yes,Yes,Yes
7/9/2019,Dowa,Kakusa/kakusa,Mponela Rural Hospital,Yes,Pit latrine (without concrete slab),Yes,Yes,More than 30 paces,NA,Yes,Yes,No,In a toilet/latrine,NA,NA,No,No,Yes,Yes,No,Yes,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Borehole,Yes,Yes,Yes,Yes
7/1/2019,Dowa,Mbedza,Mponela Rural Hospital,Yes,Pit latrine (without concrete slab),No,Yes,Between 10 and 20 paces,NA,No,Yes,No,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Borehole,Yes,Yes,Yes,No
7/12/2019,Dowa,Magondo/Sinthawi,Mponela Rural Hospital,Yes,Pit latrine (without concrete slab),Yes,No,Between 10 and 20 paces,Yes,No,Yes,No,In a toilet/latrine,NA,NA,No,No,Yes,Yes,Yes,Yes,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Borehole,Yes,Yes,Yes,Yes
7/2/2019,Dowa,"Jotani Village ,GVH Mbalame",Mponela Rural Hospital,Yes,Pit latrine (without concrete slab),No,Yes,Between 20 and 30 paces,Yes,No,Yes,Yes,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,No,NA,NA,NA,NA,NA,NA
7/10/2019,Dowa,Magondo/Sinthawi,Mponela Rural Hospital,Yes,Pit latrine (without concrete slab),No,Yes,More than 30 paces,Yes,No,Yes,Yes,In a toilet/latrine,NA,NA,No,No,Yes,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Borehole,Yes,Yes,Yes,Yes
7/2/2019,Dowa,"Jotani Village,GVH Mbalame",Mponela Rural Hospital,Yes,Pit latrine (without concrete slab),No,No,More than 30 paces,Yes,No,Yes,Yes,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,No,NA,NA,NA,NA,NA,NA
7/12/2019,Dowa,Magondo/Sinthawi,Mponela Rural Hospital,Yes,Pit latrine (without concrete slab),No,No,Between 10 and 20 paces,NA,Yes,No,Yes,In a toilet/latrine,NA,NA,No,No,No,No,Yes,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Borehole,Yes,Yes,Yes,No
7/2/2019,Dowa,"Sumaili village,GVH Mwachiswa ",Mponela Rural Hospital,No,NA,NA,NA,NA,NA,NA,NA,NA,In a toilet/latrine,NA,Share latrine with neighbours,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Borehole,Yes,NA,Yes,Yes
7/9/2019,Dowa,Kakusa/kakusa,Mponela Rural Hospital,Yes,Pit latrine (without concrete slab),Yes,Yes,More than 30 paces,Yes,Yes,Yes,No,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Borehole,Yes,Yes,Yes,Yes
7/1/2019,Dowa,"Jotani Village,GVH Mbalame",Mponela Rural Hospital,No,NA,NA,NA,NA,NA,NA,NA,NA,In a toilet/latrine,NA,Share latrine with neighbours,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Borehole,Yes,Yes,No,No
7/2/2019,Dowa,"Sumaili Village,GVH Mwachiswa",Mponela Rural Hospital,No,NA,NA,NA,NA,NA,NA,NA,NA,In a toilet/latrine,NA,Share latrine with neighbours,No,No,No,No,No,No,Disposable (tampons or pads),NA,NA,NA,In the toiler/latrine,Yes,Yes,Borehole,Yes,Yes,Yes,No
7/9/2019,Dowa,Kakusa/Kakusa,Mponela Rural Hospital,Yes,Pit latrine (without concrete slab),Yes,No,More than 30 paces,Yes,Yes,Yes,No,In a toilet/latrine,NA,NA,No,No,Yes,Yes,Yes,Yes,Don't know/refuse to answer,NA,NA,NA,NA,Yes,Yes,Borehole,Yes,Yes,Yes,No
7/2/2019,Dowa,"Sumaili Village,GVH Mwachiswa",Mponela Rural Hospital,Yes,Pit latrine (without concrete slab),Yes,Yes,Between 10 and 20 paces,Yes,No,No,No,In a toilet/latrine,NA,NA,No,No,Yes,No,No,Yes,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Borehole,Yes,Yes,Yes,No
7/2/2019,Dowa,Chipaka/Makwani,Mponela Rural Hospital,Yes,Pit latrine (without concrete slab),No,Yes,More than 30 paces,Yes,No,Yes,No,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Borehole,Yes,Yes,Yes,No
7/2/2019,Dowa,"Sumaili village,GVH Mwachiswa",Mponela Rural Hospital,Yes,Pit latrine (without concrete slab),Yes,Yes,Less than 10 paces,No,No,No,No,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Disposable (tampons or pads),NA,NA,NA,In the toiler/latrine,Yes,Yes,Borehole,Yes,Yes,No,No
7/9/2019,Dowa,Kakusa/kakusa,Mponela Rural Hospital,Yes,Pit latrine (without concrete slab),No,Yes,More than 30 paces,No,Yes,Yes,No,In a toilet/latrine,NA,NA,No,No,Yes,Yes,Yes,Yes,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Borehole,Yes,Yes,Yes,No
7/2/2019,Dowa,"Sumaili Village,GVH Mwachiswa",Mponela Rural Hospital,Yes,Pit latrine (without concrete slab),No,No,Between 10 and 20 paces,No,No,Yes,No,In a toilet/latrine,NA,NA,Yes,Yes,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,No,NA,NA,NA,NA,NA,NA
7/2/2019,Dowa,"Sumaili village,Mwachiswa GVH",Mponela Rural Hospital,No,NA,NA,NA,NA,NA,NA,NA,NA,In a toilet/latrine,NA,Share latrine with neighbours,Yes,Yes,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Borehole,Yes,Yes,No,No
7/9/2019,Dowa,Kakusa/Kakusa,Mponela Rural Hospital,Yes,Pit latrine (without concrete slab),No,Yes,More than 30 paces,Yes,Yes,Yes,No,In a toilet/latrine,NA,NA,No,No,Yes,Yes,No,Yes,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Borehole,Yes,No,Yes,Yes
7/2/2019,Dowa,"Sumaili Village,GVH Mwachiswa",Mponela Rural Hospital,Yes,Pit latrine (without concrete slab),Yes,Yes,Between 10 and 20 paces,Yes,No,No,Yes,In a toilet/latrine,NA,NA,Yes,Yes,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Borehole,Yes,Yes,No,No
7/1/2019,Dowa,Mbedza,Mponela Rural Hospital,No,NA,NA,NA,NA,NA,NA,NA,NA,In a toilet/latrine,NA,Share latrine with neighbours,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Borehole,Yes,Yes,Yes,No
7/2/2019,Dowa,"Sumaili village, GVH Mwachiswa",Mponela Rural Hospital,Yes,Pit latrine (without concrete slab),Yes,Yes,Less than 10 paces,No,No,Yes,Yes,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Borehole,Yes,Yes,No,No
7/10/2019,Dowa,Magondo/Sinthawi,Mponela Rural Hospital,Yes,Pit latrine (without concrete slab),No,Yes,More than 30 paces,Yes,No,Yes,No,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Borehole,Yes,Yes,Yes,Yes
7/1/2019,Dowa,"Jotani Village,GVH Mbalame",Mponela Rural Hospital,Yes,Pit latrine (without concrete slab),Yes,Yes,Less than 10 paces,Yes,No,Yes,Yes,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Borehole,Yes,Yes,No,No
7/2/2019,Dowa,"Sumaili village,GVH Mwachiswa",Mponela Rural Hospital,No,NA,NA,NA,NA,NA,NA,NA,NA,Outside buried ,NA,Share latrine with neighbours,No,Yes,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Borehole,No,Yes,No,No
7/2/2019,Dowa,Mussa/Chimungu,Mponela Rural Hospital,Yes,Pit latrine (without concrete slab),Yes,No,Less than 10 paces,Yes,Yes,Yes,No,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Leaves,NA,NA,NA,NA,Yes,Yes,Borehole,Yes,Yes,Yes,Yes
7/1/2019,Dowa,"Jotani Village, GVH Mbalame",Mponela Rural Hospital,Yes,Pit latrine (without concrete slab),No,Yes,Less than 10 paces,No,No,Yes,Yes,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,No,NA,NA,NA,NA,NA,NA
7/1/2019,Dowa,"Jotani Village,GVH Mbalame",Mponela Rural Hospital,Yes,Pit latrine (without concrete slab),No,Yes,Less than 10 paces,Yes,No,Yes,No,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Borehole,No,Yes,Yes,No
7/1/2019,Dowa,"Jotani Village, GVH Mbalame",Mponela Rural Hospital,Yes,Pit latrine (without concrete slab),No,Yes,Between 20 and 30 paces,Yes,No,No,Yes,In a toilet/latrine,NA,NA,Yes,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Borehole,No,Yes,Yes,No
7/1/2019,Dowa,"Jotani Village,GVH Mbalame",Mponela Rural Hospital,Yes,Pit latrine (without concrete slab),Yes,Yes,Between 20 and 30 paces,Yes,No,Yes,No,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Borehole,Yes,Yes,No,No
7/1/2019,Dowa,"Jotani Village,GVH Mbalame",Mponela Rural Hospital,No,NA,NA,NA,NA,NA,NA,NA,NA,In a toilet/latrine,NA,Share latrine with neighbours,Yes,Yes,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Borehole,No,Yes,No,No
7/2/2019,Dowa,"Sumaili Village, GVH Mwachiswa",Mponela Rural Hospital,No,NA,NA,NA,NA,NA,NA,NA,NA,In a toilet/latrine,NA,Share latrine with neighbours,No,No,No,No,No,No,Disposable (tampons or pads),NA,NA,NA,In the toiler/latrine,Yes,Yes,Borehole,NA,Yes,Yes,No
7/2/2019,Dowa,"Jotani Village,GVH Mbalame",Mponela Rural Hospital,Yes,Pit latrine (without concrete slab),Yes,Yes,Between 20 and 30 paces,No,No,No,No,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water and soap,Somewhere inside,NA,Yes,Yes,Borehole,Yes,NA,No,No
7/14/2019,Dowa,"Village mphaninga
GVH molande ",Dzoole Health Centre,Yes,Pit latrine (without concrete slab),Yes,Yes,Between 10 and 20 paces,Yes,No,Yes,No,In a toilet/latrine,NA,NA,No,No,Yes,No,No,Yes,Reusable cloth or rags,Yes,Water and soap,Out in the open air,NA,Yes,Yes,Borehole,Yes,Yes,Yes,Yes
7/14/2019,Dowa,"Village mphaninga
GVH molande ",Dzoole Health Centre,Yes,Pit latrine (without concrete slab),Yes,Yes,Between 20 and 30 paces,Yes,Yes,Yes,No,In a toilet/latrine,NA,NA,No,No,Yes,Yes,No,Yes,Reusable cloth or rags,Yes,Water and soap,Out in the open air,NA,Yes,Yes,Borehole,Yes,Yes,Yes,Yes
7/14/2019,Dowa,"Village mphaninga
GVH molande ",Dzoole Health Centre,Yes,Pit latrine (without concrete slab),No,Yes,Between 20 and 30 paces,Yes,No,Yes,No,In a toilet/latrine,NA,NA,No,No,Yes,Yes,No,Yes,Reusable cloth or rags,Yes,Water and soap,Out in the open air,NA,Yes,Yes,Borehole,Yes,Yes,Yes,Yes
7/3/2019,Dowa,Kantchentche,Chisepo Health Centre,Yes,Pit latrine (without concrete slab),Yes,No,Less than 10 paces,NA,Yes,No,No,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Disposable (tampons or pads),NA,NA,NA,In the toiler/latrine,Yes,Yes,Unprotected spring/surface water/dug well,Yes,Yes,Yes,No
7/3/2019,Dowa,Kantchentche,Chisepo Health Centre,Yes,Pit latrine (without concrete slab),Yes,No,Less than 10 paces,Yes,No,Yes,No,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Reusable cloth or rags,No,NA,NA,NA,Yes,Yes,Unprotected spring/surface water/dug well,Yes,Yes,No,No
7/4/2019,Dowa,Kantchentche,Chisepo Health Centre,Yes,Pit latrine (without concrete slab),No,No,Less than 10 paces,Yes,No,Yes,No,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Reusable cloth or rags,Yes,Water only,Out in the open air,NA,Yes,Yes,Borehole,Yes,Yes,No,No
7/5/2019,Dowa,Kantchentche,Chisepo Health Centre,Yes,Pit latrine (without concrete slab),Yes,Yes,Less than 10 paces,Yes,No,No,No,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Leaves,NA,NA,NA,NA,Yes,Yes,Borehole,No,Yes,No,No
7/2/2019,Dowa,Kantchentche,Chisepo Health Centre,Yes,Pit latrine (without concrete slab),No,Yes,Less than 10 paces,Yes,No,No,No,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Disposable (tampons or pads),NA,NA,NA,In the toiler/latrine,Yes,Yes,Unprotected spring/surface water/dug well,Yes,Yes,Yes,No
7/4/2019,Dowa,Kantchentche,Chisepo Health Centre,Yes,Pit latrine (without concrete slab),Yes,Yes,Less than 10 paces,Yes,No,Yes,No,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Disposable (tampons or pads),NA,NA,NA,In the toiler/latrine,Yes,Yes,Borehole,Yes,Yes,Yes,Yes
7/5/2019,Dowa,Kantchentche,Chisepo Health Centre,Yes,Pit latrine (without concrete slab),No,Yes,Less than 10 paces,Yes,No,No,No,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Disposable (tampons or pads),NA,NA,NA,In the toiler/latrine,Yes,Yes,Unprotected spring/surface water/dug well,No,No,No,No
7/2/2019,Dowa,Kantchentche,Chisepo Health Centre,Yes,Pit latrine (without concrete slab),No,No,Less than 10 paces,Yes,No,No,No,In a toilet/latrine,NA,NA,No,No,No,Yes,No,No,Reusable cloth or rags,Yes,Water and soap,Out in the open air,NA,Yes,Yes,Unprotected spring/surface water/dug well,Yes,Yes,No,No
7/3/2019,Dowa,Kantchentche,Chisepo Health Centre,Yes,Pit latrine (without concrete slab),No,No,Less than 10 paces,Yes,No,No,No,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Leaves,NA,NA,NA,NA,Yes,Yes,Unprotected spring/surface water/dug well,No,Yes,Yes,No
7/2/2019,Dowa,Kantchentche,Chisepo Health Centre,Yes,Pit latrine (without concrete slab),No,No,Less than 10 paces,No,No,Yes,No,In a toilet/latrine,NA,NA,No,No,No,No,No,No,Disposable (tampons or pads),NA,NA,NA,In the toiler/latrine,Yes,Yes,Borehole,Yes,Yes,Yes,No
7/3/2019,Dowa,Kantchentche,Chisepo Health Centre,Yes,Pit latrine (without concrete slab),No,Yes,Less than 10 paces,Yes,No,No,No,In a toilet/latrine,NA,NA,No,No,Yes,No,No,No,Disposable (tampons or pads),NA,NA,NA,In the toiler/latrine,Yes,Yes,Borehole,Yes,Yes,Yes,No
7/2/2019,Dowa,Mbangala,Chisepo Health Centre,Yes,Pit latrine (without concrete slab),No,Yes,Between 10 and 20 paces,Yes,No,Yes,No,In a toilet/latrine,NA,NA,Yes,No,Yes,Yes,No,Yes,Disposable (tampons or pads),NA,NA,NA,In the toiler/latrine,Yes,Yes,Borehole,Yes,Yes,Yes,No
7/2/2019,Dowa,Mbangala,Chisepo Health Centre,Yes,Pit latrine (without concrete slab),No,Yes,Less than 10 paces,Yes,No,Yes,No,In a toilet/latrine,NA,NA,Yes,No,No,NA,NA,NA,Disposable (tampons or pads),NA,NA,NA,In the toiler/latrine,Yes,Yes,Borehole,Yes,Yes,Yes,No
